CustomerID,TotalSpent,AvgOrderValue,OrderValueStd,OrderCount,TotalQuantity,AvgQuantity,QuantityStd,FirstPurchase,LastPurchase,UniqueProducts,CustomerLifetime,AvgDaysBetweenOrders,RevenuePerDay,Is_Anomaly,Anomaly_Score
14129.0,1123.86,21.61,7.65,52,592,11.38,7.72,2011-03-24 08:44:00,2011-12-08 11:02:00,31,259,4.980769230769231,4.339227799227799,1,0.1868980607931815
14132.0,3586.03,17.93,11.81,200,3368,16.84,15.1,2011-06-09 12:04:00,2011-12-07 13:35:00,100,181,0.905,19.812320441988952,1,0.13725241063636118
14133.0,605.64,21.63,8.12,28,348,12.43,8.41,2011-01-28 11:27:00,2011-08-02 11:34:00,25,186,6.642857142857143,3.2561290322580643,1,0.18796925328869174
14135.0,4690.31,35.0,34.41,134,3850,28.73,58.49,2010-12-02 10:27:00,2011-12-08 11:38:00,95,371,2.7686567164179103,12.64234501347709,1,0.0995662133213609
14138.0,982.38,20.9,14.3,47,610,12.98,7.73,2011-10-07 09:38:00,2011-12-08 12:44:00,40,62,1.3191489361702127,15.84483870967742,1,0.17657710751081573
14140.0,935.05,14.17,4.36,66,811,12.29,7.6,2011-11-08 11:20:00,2011-12-06 09:05:00,60,27,0.4090909090909091,34.63148148148148,1,0.14953720972525747
14141.0,915.13,22.88,11.83,40,355,8.88,5.83,2011-08-26 14:40:00,2011-12-07 09:53:00,27,102,2.55,8.97186274509804,1,0.18673487852106024
14145.0,3742.2,340.2,127.65,11,756,68.73,25.79,2011-05-06 13:01:00,2011-10-24 12:10:00,6,170,15.454545454545455,22.012941176470587,-1,-0.05927697122580744
14146.0,4191.0,19.96,20.14,210,2437,11.6,8.14,2010-12-17 15:52:00,2011-12-01 10:18:00,183,348,1.6571428571428573,12.043103448275861,1,0.144972378484445
14147.0,483.4,96.68,74.92,5,108,21.6,7.8,2011-02-27 11:42:00,2011-09-22 18:10:00,4,207,41.4,2.3352657004830917,1,0.011982486485866972
14150.0,658.64,25.33,28.46,26,496,19.08,8.77,2010-12-15 10:04:00,2011-11-04 10:05:00,23,324,12.461538461538462,2.0328395061728393,1,0.1468253092816197
14152.0,621.29,12.68,6.88,49,711,14.51,7.89,2011-04-19 15:46:00,2011-09-25 12:54:00,47,158,3.2244897959183674,3.9322151898734177,1,0.1847204148488007
14156.0,117379.63,83.84,159.77,1400,57885,41.35,77.51,2010-12-03 11:48:00,2011-11-30 10:54:00,714,361,0.25785714285714284,325.1513296398892,-1,-0.23682685013156535
14157.0,432.88,9.02,7.1,48,284,5.92,7.7,2011-02-27 13:04:00,2011-11-20 11:32:00,45,265,5.520833333333333,1.6335094339622642,1,0.17914956592172587
14159.0,4693.01,3.9,3.56,1204,4408,3.66,4.26,2010-12-12 11:17:00,2011-11-20 12:36:00,501,343,0.28488372093023256,13.682244897959185,-1,-0.08513915198259414
14161.0,1110.52,10.28,7.84,108,455,4.21,3.63,2010-12-05 13:18:00,2011-05-08 11:41:00,87,153,1.4166666666666667,7.258300653594771,1,0.18107873568846783
14162.0,289.36,11.57,8.98,25,142,5.68,9.63,2011-02-20 12:32:00,2011-06-19 11:36:00,25,118,4.72,2.4522033898305087,1,0.17919874026402116
14163.0,2445.91,47.04,47.89,52,893,17.17,19.8,2011-04-14 17:33:00,2011-09-13 15:18:00,36,151,2.9038461538461537,16.198079470198675,1,0.1494215551364504
14164.0,1631.77,56.27,68.74,29,1033,35.62,37.73,2011-09-20 12:18:00,2011-09-30 12:24:00,28,10,0.3448275862068966,163.177,1,0.026252542627506092
14167.0,574.84,11.05,6.98,52,150,2.88,1.95,2011-01-12 15:44:00,2011-10-31 14:29:00,27,291,5.596153846153846,1.9753951890034365,1,0.17825441078453957
14173.0,450.84,15.55,24.96,29,150,5.17,7.42,2011-05-04 14:03:00,2011-11-29 11:54:00,28,208,7.172413793103448,2.1675,1,0.17054133441184777
14175.0,3222.3,21.63,11.9,149,1515,10.17,6.65,2011-01-14 12:22:00,2011-10-11 11:55:00,139,269,1.8053691275167785,11.978810408921934,1,0.1715941520363271
14176.0,576.9,18.61,8.46,31,209,6.74,4.03,2010-12-07 11:45:00,2011-02-15 13:12:00,28,70,2.2580645161290325,8.241428571428571,1,0.17584904075705943
14177.0,559.41,13.32,22.67,42,205,4.88,7.51,2011-06-13 11:10:00,2011-09-14 15:11:00,37,93,2.2142857142857144,6.01516129032258,1,0.18437623315121815
14178.0,1620.93,4.96,6.09,327,1505,4.6,6.09,2011-06-10 12:51:00,2011-12-01 12:01:00,191,173,0.5290519877675841,9.369537572254336,1,0.12434712355833288
14179.0,719.78,4.36,4.08,165,330,2.0,2.33,2011-10-18 14:00:00,2011-10-30 12:07:00,135,11,0.06666666666666667,65.43454545454546,1,0.08855078633757085
14180.0,4748.52,19.79,13.41,240,719,3.0,2.53,2010-12-02 13:08:00,2011-11-29 10:56:00,112,361,1.5041666666666667,13.153795013850416,1,0.13267972144365098
14188.0,2054.36,31.61,13.93,65,1162,17.88,6.08,2011-02-02 13:46:00,2011-11-09 12:45:00,34,279,4.292307692307692,7.363297491039427,1,0.17405073205921096
14189.0,4654.08,17.56,10.83,265,3937,14.86,13.83,2010-12-06 11:42:00,2011-12-07 15:55:00,176,366,1.381132075471698,12.716065573770491,1,0.10160694447843877
14191.0,4684.76,18.09,10.88,259,3662,14.14,11.26,2011-05-03 10:30:00,2011-12-08 09:23:00,145,218,0.8416988416988417,21.4897247706422,1,0.11747190752895453
14193.0,853.39,20.32,10.69,42,445,10.6,8.23,2011-03-15 11:38:00,2011-10-03 09:34:00,35,201,4.785714285714286,4.245721393034826,1,0.19326626122534496
14194.0,11349.52,19.6,11.6,579,5840,10.09,9.22,2011-02-04 14:51:00,2011-12-05 10:38:00,269,303,0.5233160621761658,37.45716171617162,1,0.023023337630983187
14195.0,1012.0,144.57,128.12,7,760,108.57,161.62,2011-04-01 16:50:00,2011-05-22 10:29:00,7,50,7.142857142857143,20.24,-1,-0.016588887682372877
14198.0,701.4,17.98,7.1,39,290,7.44,8.67,2011-04-14 14:54:00,2011-11-21 16:35:00,35,221,5.666666666666667,3.173755656108597,1,0.1895851902106951
14201.0,747.44,20.2,13.42,37,590,15.95,21.8,2010-12-15 13:25:00,2011-10-10 13:27:00,32,299,8.08108108108108,2.499799331103679,1,0.17326865870396313
14205.0,466.7,19.45,6.1,24,204,8.5,6.41,2011-03-20 15:07:00,2011-11-23 10:55:00,23,247,10.291666666666666,1.8894736842105262,1,0.17029138358461082
14209.0,2073.43,23.83,16.26,87,691,7.94,9.13,2011-01-11 12:56:00,2011-11-29 10:18:00,55,321,3.689655172413793,6.459283489096573,1,0.18443399791086917
14210.0,1905.84,18.68,7.44,102,760,7.45,5.32,2010-12-03 12:43:00,2011-08-26 12:36:00,66,265,2.5980392156862746,7.191849056603774,1,0.18381819515501502
14211.0,2241.1,20.01,15.13,112,1242,11.09,11.14,2011-02-17 15:50:00,2011-10-17 13:23:00,87,241,2.1517857142857144,9.299170124481327,1,0.1887070541269214
14214.0,1004.38,14.99,5.75,67,751,11.21,7.49,2011-03-07 12:26:00,2011-11-09 10:31:00,64,246,3.671641791044776,4.082845528455285,1,0.1906600486284289
14215.0,1789.72,16.57,6.05,108,1358,12.57,11.09,2010-12-06 15:34:00,2011-11-28 12:19:00,98,356,3.2962962962962963,5.027303370786517,1,0.16559235344109396
14216.0,1839.3,31.17,39.74,59,594,10.07,8.44,2011-11-02 10:51:00,2011-12-06 14:56:00,47,34,0.576271186440678,54.09705882352941,1,0.11496119705991675
14217.0,2004.98,20.05,14.04,100,689,6.89,9.78,2010-12-08 13:28:00,2011-12-08 11:53:00,78,364,3.64,5.508186813186813,1,0.16562193733809139
14220.0,632.4,30.11,25.11,21,272,12.95,15.26,2010-12-16 18:18:00,2011-04-06 13:23:00,21,110,5.238095238095238,5.749090909090909,1,0.17560025553149627
14221.0,3432.8,17.79,12.82,193,2191,11.35,9.28,2011-01-04 15:33:00,2011-10-28 13:42:00,123,296,1.5336787564766838,11.597297297297297,1,0.16687711035428354
14223.0,991.13,16.52,5.6,60,585,9.75,9.05,2011-03-20 16:02:00,2011-09-08 13:38:00,50,171,2.85,5.796081871345029,1,0.19656641898438015
14224.0,1050.12,8.9,10.34,118,514,4.36,7.75,2011-01-23 13:58:00,2011-08-21 13:24:00,105,209,1.771186440677966,5.024497607655502,1,0.17164429424053157
14226.0,2232.19,33.32,34.72,67,1308,19.52,26.38,2011-03-15 15:36:00,2011-11-11 11:34:00,64,240,3.582089552238806,9.300791666666667,1,0.16714536600945812
14227.0,3350.96,19.15,8.53,175,1820,10.4,6.29,2011-02-28 12:27:00,2011-11-13 15:48:00,117,258,1.4742857142857142,12.988217054263567,1,0.16696872339876762
14229.0,1547.2,38.68,37.22,40,610,15.25,12.33,2011-01-10 12:03:00,2011-10-19 10:04:00,29,281,7.025,5.506049822064057,1,0.15844926752289645
14231.0,925.71,18.51,9.94,50,409,8.18,3.82,2011-02-24 11:55:00,2011-06-09 11:05:00,47,104,2.08,8.901057692307692,1,0.19016152085978305
14232.0,2048.07,17.81,9.15,115,1941,16.88,14.57,2011-03-20 12:44:00,2011-10-28 11:09:00,81,221,1.9217391304347826,9.267285067873305,1,0.17204090620080253
14233.0,1462.72,41.79,47.72,35,680,19.43,26.39,2011-01-26 12:43:00,2011-10-21 15:54:00,30,268,7.6571428571428575,5.457910447761194,1,0.1447069805848033
14234.0,775.46,4.88,6.09,159,963,6.06,11.25,2011-10-13 13:58:00,2011-11-17 17:53:00,122,35,0.22012578616352202,22.156000000000002,1,0.13016960423810642
14235.0,3144.86,39.81,37.08,79,1959,24.8,21.77,2011-03-24 13:23:00,2011-09-25 14:37:00,65,185,2.3417721518987342,16.999243243243242,1,0.145002574584907
14236.0,490.86,32.72,50.0,15,310,20.67,11.25,2010-12-02 18:49:00,2011-09-20 09:13:00,15,291,19.4,1.6868041237113403,1,0.10314782650356263
14239.0,2380.85,21.26,10.67,112,993,8.87,5.63,2011-01-27 14:45:00,2011-10-27 14:40:00,83,272,2.4285714285714284,8.753124999999999,1,0.18400982479733619
14240.0,890.34,21.2,13.39,42,418,9.95,6.35,2011-04-28 11:40:00,2011-11-09 13:45:00,37,195,4.642857142857143,4.565846153846154,1,0.19025937134498738
14242.0,280.55,17.53,3.44,16,123,7.69,4.16,2011-01-18 08:53:00,2011-04-19 11:46:00,13,91,5.6875,3.082967032967033,1,0.17290595845622564
14243.0,2588.77,18.36,8.9,141,1221,8.66,8.51,2010-12-09 08:34:00,2011-12-01 11:12:00,99,357,2.5319148936170213,7.251456582633053,1,0.16045386946659923
14245.0,1693.45,15.68,5.86,108,976,9.04,6.42,2011-03-21 10:41:00,2011-05-04 08:40:00,107,43,0.39814814814814814,39.382558139534886,1,0.13150845420442825
14246.0,1474.06,19.65,6.88,75,804,10.72,10.26,2011-04-08 08:25:00,2011-08-21 11:50:00,57,135,1.8,10.918962962962963,1,0.18805327654257836
14250.0,1904.05,17.15,6.27,111,1200,10.81,7.51,2011-09-11 13:44:00,2011-12-02 14:30:00,94,82,0.7387387387387387,23.22012195121951,1,0.1565720894133813
14251.0,2879.7,36.92,28.97,78,1674,21.46,15.81,2011-10-13 12:46:00,2011-12-08 08:32:00,37,55,0.7051282051282052,52.35818181818181,1,0.09570957636280275
14256.0,969.06,18.28,8.32,53,414,7.81,6.5,2010-12-10 11:44:00,2011-03-24 13:17:00,51,104,1.9622641509433962,9.317884615384616,1,0.1888022277096087
14257.0,3099.72,29.24,30.59,106,1682,15.87,24.27,2011-01-25 10:49:00,2011-10-06 16:54:00,88,254,2.3962264150943398,12.203622047244094,1,0.1682087764169085
14258.0,12669.98,114.14,78.3,111,7100,63.96,126.48,2011-01-06 12:18:00,2011-11-30 15:27:00,58,328,2.954954954954955,38.627987804878046,-1,-0.016604947467248943
14261.0,1163.45,22.37,12.38,52,406,7.81,6.88,2011-09-22 10:47:00,2011-10-20 10:04:00,52,27,0.5192307692307693,43.09074074074074,1,0.14593604775210361
14262.0,2618.23,18.31,10.59,143,1645,11.5,7.49,2011-04-13 12:23:00,2011-12-01 14:17:00,87,232,1.6223776223776223,11.285474137931034,1,0.18140043972129422
14264.0,333.97,19.65,8.74,17,70,4.12,3.59,2011-04-08 12:20:00,2011-07-08 10:20:00,15,90,5.294117647058823,3.710777777777778,1,0.17004987136713773
14265.0,530.18,17.1,5.81,31,330,10.65,10.26,2011-07-14 09:10:00,2011-08-22 13:32:00,31,39,1.2580645161290323,13.594358974358974,1,0.1686961277999855
14267.0,1516.24,27.57,16.64,55,530,9.64,6.42,2011-03-24 11:38:00,2011-06-30 10:09:00,25,97,1.7636363636363637,15.631340206185568,1,0.17862995561325967
14272.0,437.96,13.27,7.28,33,599,18.15,18.06,2011-03-30 13:57:00,2011-09-27 10:08:00,33,180,5.454545454545454,2.433111111111111,1,0.1736919061269585
14273.0,559.97,19.31,5.22,29,264,9.1,3.85,2011-04-11 13:24:00,2011-10-19 13:20:00,22,190,6.551724137931035,2.9472105263157897,1,0.1855352974038587
14276.0,1119.74,17.5,5.96,64,744,11.62,6.05,2011-02-23 09:38:00,2011-09-02 09:45:00,52,191,2.984375,5.862513089005236,1,0.19472738809586193
14277.0,4216.2,18.74,15.15,225,1984,8.82,14.68,2011-05-11 13:20:00,2011-11-24 15:01:00,195,197,0.8755555555555555,21.402030456852792,1,0.14458245898140376
14282.0,3729.34,23.91,23.77,156,2668,17.1,15.71,2010-12-07 12:21:00,2011-12-06 17:04:00,70,364,2.3333333333333335,10.24543956043956,1,0.14239798029594514
14284.0,595.25,18.6,4.5,32,161,5.03,3.1,2011-09-14 13:04:00,2011-11-09 08:11:00,24,55,1.71875,10.822727272727272,1,0.1639178190107473
14285.0,1910.01,70.74,56.01,27,541,20.04,16.92,2011-06-16 12:36:00,2011-11-18 14:50:00,18,155,5.7407407407407405,12.322645161290323,1,0.11638948516610798
14286.0,4628.75,16.53,10.81,280,4338,15.49,10.62,2011-04-11 08:16:00,2011-11-16 10:34:00,220,219,0.7821428571428571,21.135844748858446,1,0.09077916870427766
14287.0,176.63,19.63,6.7,9,261,29.0,43.9,2011-05-25 11:41:00,2011-12-01 13:25:00,9,190,21.11111111111111,0.9296315789473684,1,0.09852811743711543
14289.0,911.26,19.39,12.18,47,292,6.21,5.63,2011-02-23 12:33:00,2011-12-01 11:44:00,33,280,5.957446808510638,3.2545,1,0.18746127186697403
14290.0,2314.65,22.92,21.91,101,915,9.06,6.82,2010-12-13 10:24:00,2011-11-28 14:02:00,89,350,3.4653465346534653,6.613285714285714,1,0.16839917721181868
14291.0,3883.25,16.39,9.31,237,2749,11.6,7.72,2011-03-09 15:20:00,2011-12-08 10:26:00,145,273,1.1518987341772151,14.224358974358974,1,0.14906083749030574
14292.0,4871.93,48.72,72.42,100,1663,16.63,17.84,2011-03-02 08:26:00,2011-12-02 11:50:00,64,275,2.75,17.716109090909093,1,0.11971174595173406
14293.0,1046.56,17.16,10.36,61,709,11.62,5.85,2010-12-06 10:18:00,2011-12-06 15:17:00,51,365,5.983606557377049,2.8672876712328765,1,0.16470142244647146
14297.0,1305.33,21.05,10.2,62,865,13.95,11.08,2011-03-10 08:31:00,2011-11-22 09:06:00,48,257,4.145161290322581,5.079105058365759,1,0.19217526758704007
14298.0,51527.3,31.48,32.54,1637,58343,35.64,44.97,2010-12-14 12:59:00,2011-12-01 13:12:00,884,352,0.21502748930971288,146.384375,-1,-0.21666211663109125
14299.0,3965.62,27.73,40.57,143,2149,15.03,25.09,2010-12-09 10:30:00,2011-12-01 16:05:00,94,357,2.4965034965034967,11.108179271708684,1,0.14110553423400535
14305.0,1858.96,17.7,9.6,105,1089,10.37,5.5,2011-07-27 14:14:00,2011-09-29 15:29:00,96,64,0.6095238095238096,29.04625,1,0.15964073490515035
14306.0,2093.32,63.43,58.86,33,1075,32.58,42.69,2011-09-15 10:31:00,2011-10-19 13:23:00,33,34,1.0303030303030303,61.56823529411765,1,0.07488132026559652
14307.0,2995.72,16.64,7.11,180,2058,11.43,9.71,2010-12-01 11:41:00,2011-09-12 09:38:00,150,284,1.5777777777777777,10.548309859154928,1,0.1633466559873662
14309.0,2352.53,20.11,17.39,117,1633,13.96,20.44,2010-12-16 13:05:00,2011-12-01 13:33:00,74,350,2.9914529914529915,6.721514285714286,1,0.17082626248604071
14312.0,1611.59,18.52,8.49,87,1012,11.63,13.0,2011-01-06 16:35:00,2011-10-24 09:46:00,74,290,3.3333333333333335,5.557206896551724,1,0.1906164636530705
14315.0,2481.13,24.57,11.9,101,1021,10.11,6.36,2011-03-18 12:59:00,2011-10-26 12:06:00,64,221,2.1881188118811883,11.22683257918552,1,0.18535226198286398
14320.0,477.79,15.41,6.49,31,325,10.48,3.6,2011-01-11 09:12:00,2011-05-17 09:24:00,29,126,4.064516129032258,3.791984126984127,1,0.18980970315028028
14321.0,1530.75,12.45,9.05,123,2406,19.56,14.7,2011-01-10 11:35:00,2011-11-29 09:47:00,111,322,2.6178861788617884,4.75388198757764,1,0.15029113856128662
14323.0,605.06,16.81,6.53,36,350,9.72,5.82,2011-04-15 11:44:00,2011-08-17 11:37:00,32,123,3.4166666666666665,4.9191869918699185,1,0.18984767857519108
14329.0,5014.84,19.36,9.85,259,3095,11.95,19.75,2011-01-14 13:42:00,2011-11-22 15:50:00,218,312,1.2046332046332047,16.073205128205128,1,0.11873717451543958
14331.0,462.66,16.52,5.55,28,252,9.0,6.42,2011-07-27 15:14:00,2011-08-07 13:17:00,27,10,0.35714285714285715,46.266000000000005,1,0.1365582674741716
14332.0,866.31,33.32,28.25,26,481,18.5,14.07,2011-07-15 10:33:00,2011-11-17 11:54:00,22,125,4.8076923076923075,6.930479999999999,1,0.1732104761890944
14334.0,2552.21,15.75,6.15,162,1731,10.69,8.36,2010-12-16 17:37:00,2011-11-23 10:01:00,98,341,2.1049382716049383,7.4844868035190615,1,0.16836433028345948
14335.0,468.26,7.43,6.04,63,379,6.02,8.81,2011-09-04 13:07:00,2011-11-23 13:41:00,55,80,1.2698412698412698,5.85325,1,0.17653296891744497
14336.0,1614.91,17.94,8.61,90,1759,19.54,17.9,2011-03-08 16:48:00,2011-11-23 11:40:00,77,259,2.8777777777777778,6.2351737451737455,1,0.1713769739176791
14338.0,588.22,18.97,8.07,31,335,10.81,9.81,2011-05-27 13:30:00,2011-07-01 14:08:00,30,35,1.1290322580645162,16.806285714285714,1,0.17113155268351082
14341.0,2182.28,16.92,8.29,129,1403,10.88,8.56,2011-01-25 13:55:00,2011-10-25 15:48:00,109,273,2.116279069767442,7.993699633699634,1,0.17942560388548234
14342.0,668.56,31.84,38.2,21,347,16.52,14.56,2011-05-13 13:50:00,2011-11-18 13:21:00,18,188,8.952380952380953,3.556170212765957,1,0.15294471062765386
14344.0,889.93,12.53,13.06,71,477,6.72,10.81,2010-12-06 11:58:00,2011-08-04 13:51:00,56,241,3.3943661971830985,3.6926556016597507,1,0.19176161151126775
14346.0,1021.58,17.03,10.43,60,605,10.08,8.04,2011-02-15 13:52:00,2011-08-11 09:47:00,55,176,2.933333333333333,5.804431818181818,1,0.19942208174858744
14352.0,1078.96,22.96,11.37,47,538,11.45,8.49,2011-03-11 14:58:00,2011-07-05 15:41:00,44,116,2.4680851063829787,9.301379310344828,1,0.1914017249736087
14354.0,163.62,18.18,9.18,9,210,23.33,27.89,2011-11-09 15:36:00,2011-12-04 11:32:00,9,24,2.6666666666666665,6.8175,1,0.13669926965545853
14356.0,701.23,21.25,18.2,33,277,8.39,6.08,2011-09-19 14:43:00,2011-09-21 09:18:00,33,1,0.030303030303030304,701.23,1,0.029556597566328335
14359.0,912.18,16.59,4.2,55,371,6.75,4.12,2011-09-13 09:03:00,2011-11-20 13:17:00,44,68,1.2363636363636363,13.414411764705882,1,0.17559774734316902
14360.0,2128.23,18.04,10.67,118,1151,9.75,5.39,2011-09-06 11:58:00,2011-11-08 09:12:00,104,62,0.5254237288135594,34.32629032258065,1,0.148322707067643
14364.0,3717.35,53.87,61.57,69,1967,28.51,35.01,2011-05-12 12:56:00,2011-08-23 11:01:00,61,102,1.4782608695652173,36.444607843137256,1,0.09246134897808722
14367.0,9261.52,17.67,17.86,524,4438,8.47,8.6,2011-03-08 14:12:00,2011-12-01 13:19:00,270,267,0.5095419847328244,34.68734082397004,1,0.03475748973498349
14377.0,617.05,56.1,43.16,11,219,19.91,22.03,2011-03-22 13:38:00,2011-06-01 13:32:00,11,70,6.363636363636363,8.815,1,0.1202422091413145
14379.0,348.1,7.57,5.87,46,292,6.35,6.22,2011-02-17 15:03:00,2011-10-26 16:43:00,39,251,5.456521739130435,1.3868525896414343,1,0.17622221416074624
14383.0,1247.69,21.15,18.19,59,817,13.85,16.8,2011-06-29 10:18:00,2011-11-01 15:53:00,49,125,2.1186440677966103,9.98152,1,0.18934125043875577
14385.0,202.11,14.44,4.84,14,159,11.36,4.86,2011-11-16 11:55:00,2011-11-30 15:36:00,13,14,1.0,14.436428571428573,1,0.1436480838183356
14387.0,1770.56,12.65,10.0,140,819,5.85,5.9,2011-08-22 14:13:00,2011-11-07 12:29:00,125,76,0.5428571428571428,23.296842105263156,1,0.1559509033152151
14388.0,3212.84,17.27,7.19,186,1941,10.44,7.51,2010-12-02 11:02:00,2011-11-29 13:32:00,124,362,1.946236559139785,8.87524861878453,1,0.1523466388439102
14389.0,1043.46,23.19,15.54,45,729,16.2,19.45,2011-06-02 12:04:00,2011-10-05 15:17:00,33,125,2.7777777777777777,8.34768,1,0.18887267912150518
14390.0,4652.82,16.27,19.24,286,2136,7.47,8.65,2010-12-02 11:57:00,2011-11-29 13:49:00,135,362,1.2657342657342658,12.853093922651933,1,0.13080965369149544
14395.0,3507.71,10.02,7.03,350,1693,4.84,4.05,2010-12-02 18:15:00,2011-12-07 14:34:00,181,369,1.0542857142857143,9.505989159891598,1,0.12813393646155818
14396.0,487.99,6.68,5.46,73,225,3.08,2.59,2010-12-03 15:19:00,2011-10-05 16:09:00,71,306,4.191780821917808,1.5947385620915033,1,0.1680874497426415
14397.0,2612.96,30.03,22.83,87,1890,21.72,19.22,2011-05-10 12:25:00,2011-12-07 09:22:00,18,210,2.413793103448276,12.442666666666668,1,0.15558718131131088
14401.0,4051.48,22.26,21.18,182,4507,24.76,18.93,2010-12-15 09:07:00,2011-12-05 13:30:00,113,355,1.9505494505494505,11.412619718309859,1,0.11674086039860893
14403.0,1475.81,73.79,70.26,20,519,25.95,31.97,2011-04-06 14:23:00,2011-08-01 12:57:00,17,116,5.8,12.7225,1,0.10094326055989733
14404.0,1474.32,14.31,13.5,103,839,8.15,12.02,2010-12-05 16:00:00,2011-11-06 12:30:00,70,335,3.2524271844660193,4.4009552238805965,1,0.18228668103323764
14407.0,2157.73,29.56,37.11,73,1415,19.38,29.83,2011-03-08 11:59:00,2011-08-24 14:02:00,67,169,2.315068493150685,12.767633136094675,1,0.16837867770114612
14408.0,2606.53,24.36,24.43,107,1616,15.1,13.16,2011-03-20 14:41:00,2011-11-29 11:41:00,60,253,2.364485981308411,10.302490118577076,1,0.1774884382566223
14409.0,2059.45,38.14,56.32,54,1230,22.78,29.24,2010-12-06 15:03:00,2011-09-29 18:18:00,40,297,5.5,6.9341750841750835,1,0.1472266737547805
14410.0,1105.07,5.7,6.5,194,573,2.95,3.64,2011-02-07 09:36:00,2011-09-08 15:08:00,153,213,1.097938144329897,5.1881220657277,1,0.1609592473866932
14412.0,770.03,17.91,13.12,43,786,18.28,19.3,2011-09-28 08:48:00,2011-10-28 10:45:00,43,30,0.6976744186046512,25.667666666666666,1,0.15584738206868193
14414.0,1496.98,15.43,10.02,97,2512,25.9,22.74,2010-12-16 11:11:00,2011-09-09 12:09:00,79,267,2.752577319587629,5.6066666666666665,1,0.15486807815852477
14415.0,5900.28,10.0,6.72,590,3011,5.1,5.51,2010-12-14 13:31:00,2011-12-08 14:38:00,283,359,0.6084745762711864,16.43532033426184,1,0.05080835820655277
14416.0,490.22,35.02,55.17,14,326,23.29,30.15,2011-10-28 15:10:00,2011-11-17 15:22:00,13,20,1.4285714285714286,24.511000000000003,1,0.10888881605794154
14418.0,1937.25,15.62,13.1,124,1711,13.8,10.22,2011-08-23 17:18:00,2011-12-06 11:39:00,114,104,0.8387096774193549,18.627403846153847,1,0.162355268663471
14419.0,1058.06,5.14,4.23,206,487,2.36,2.69,2010-12-10 10:56:00,2011-11-29 11:22:00,112,354,1.7184466019417475,2.988870056497175,1,0.14371681063871083
14421.0,813.11,30.12,27.51,27,365,13.52,6.22,2011-05-12 10:49:00,2011-10-13 13:24:00,25,154,5.703703703703703,5.279935064935065,1,0.17407234196897003
14422.0,4263.64,19.21,10.19,222,2906,13.09,13.8,2011-03-17 17:26:00,2011-12-09 11:26:00,189,266,1.1981981981981982,16.028721804511278,1,0.14009753744848202
14426.0,4481.67,20.01,21.68,224,2699,12.05,14.24,2011-01-31 09:51:00,2011-11-16 12:25:00,183,289,1.2901785714285714,15.507508650519032,1,0.13881196277074248
14427.0,363.34,21.37,11.52,17,228,13.41,9.94,2011-10-07 09:10:00,2011-10-20 14:23:00,16,13,0.7647058823529411,27.949230769230766,1,0.14696937987704367
