StockCode,Description,TotalQuantity,AvgQuantity,OrderCount,TotalRevenue,AvgPrice,UniqueOrders,UniqueCustomers,RevenuePerOrder,ItemsPerOrder,CustomerPenetration
22117,METAL SIGN HER DINNER IS SERVED ,1290,17.92,72,3802.5,52.81,72,58,52.8125,17.916666666666668,0.013367135284627794
22118,JOY WOODEN BLOCK LETTERS,219,2.74,80,748.83,9.36,78,67,9.600384615384616,2.8076923076923075,0.015441345932242452
22119,PEACE WOODEN BLOCK LETTERS,348,3.16,110,1731.36,15.74,103,82,16.809320388349512,3.378640776699029,0.01889836367826688
22120,WELCOME  WOODEN BLOCK LETTERS,505,2.97,170,4856.52,28.57,167,121,29.08095808383234,3.0239520958083834,0.0278866098179304
22121,NOEL WOODEN BLOCK LETTERS ,333,2.87,116,1930.89,16.65,114,94,16.937631578947368,2.9210526315789473,0.021663977875086424
22123,PING MICROWAVE APRON,443,5.99,74,794.39,10.74,72,59,11.033194444444444,6.152777777777778,0.013597603134362757
22124,SET OF 2 TEA TOWELS PING MICROWAVE,79,3.29,24,130.37,5.43,23,14,5.668260869565217,3.4347826086956523,0.0032265498962894676
22125,UNION JACK HOT WATER BOTTLE ,4,4.0,1,23.8,23.8,1,1,23.8,4.0,0.00023046784973496196
22127,PARTY CONES CARNIVAL ASSORTED,402,19.14,21,479.7,22.84,20,20,23.985,20.1,0.00460935699469924
22128,PARTY CONES CANDY ASSORTED,1729,24.01,72,2042.69,28.37,72,62,28.370694444444446,24.01388888888889,0.014289006683567642
22129,PARTY CONES CANDY DECORATION,296,37.0,8,233.28,29.16,8,6,29.16,37.0,0.0013828070984097719
22129,PARTY CONES CANDY TREE DECORATION,696,24.0,29,557.28,19.22,28,27,19.90285714285714,24.857142857142858,0.006222631942843973
22130,PARTY CONE CHRISTMAS DECORATION ,1505,16.54,91,1260.53,13.85,88,78,14.324204545454545,17.102272727272727,0.017976492279327034
22131,FOOD CONTAINER SET 3 LOVE HEART ,1890,9.95,190,3370.42,17.74,180,115,18.724555555555558,10.5,0.026503802719520627
22132,RED LOVE HEART SHAPE CUP,935,11.27,83,772.91,9.31,83,60,9.312168674698794,11.265060240963855,0.013828070984097718
22133,PINK LOVE HEART SHAPE CUP,702,11.7,60,585.78,9.76,60,41,9.763,11.7,0.00944918183913344
22134,LADLE LOVE HEART RED ,6,6.0,1,2.52,2.52,1,1,2.52,6.0,0.00023046784973496196
22134,MINI LADLE LOVE HEART RED ,631,11.27,56,252.66,4.51,54,28,4.678888888888888,11.685185185185185,0.006453099792578935
22135,LADLE LOVE HEART PINK,19,6.33,3,7.98,2.66,3,3,2.66,6.333333333333333,0.0006914035492048859
22135,MINI LADLE LOVE HEART PINK,243,5.28,46,106.98,2.33,45,20,2.3773333333333335,5.4,0.00460935699469924
22136,LOVE HEART SOCK HANGER,334,6.3,53,531.9,10.04,50,37,10.638,6.68,0.008527310440193593
22137,BATHROOM SET LOVE HEART DESIGN,68,6.18,11,191.0,17.36,11,9,17.363636363636363,6.181818181818182,0.0020742106476146576
22138,BAKING SET 9 PIECE RETROSPOT ,4797,5.53,867,23007.55,26.54,854,581,26.940925058548007,5.617096018735363,0.13390182069601292
22139,RETROSPOT TEA SET CERAMIC 11 PC ,4248,5.1,833,20470.78,24.57,823,488,24.87336573511543,5.161603888213852,0.11246831067066144
22141,CHRISTMAS CRAFT TREE TOP ANGEL,2448,6.8,360,5025.58,13.96,348,256,14.441321839080459,7.0344827586206895,0.05899976953215026
22142,CHRISTMAS CRAFT WHITE FAIRY ,3073,9.23,333,4339.29,13.03,321,259,13.51803738317757,9.573208722741432,0.05969117308135515
22144,CHRISTMAS CRAFT LITTLE FRIENDS,3468,7.94,437,7128.1,16.31,421,319,16.931353919239907,8.237529691211401,0.07351924406545286
22145,CHRISTMAS CRAFT HEART STOCKING ,30,30.0,1,63.0,63.0,1,1,63.0,30.0,0.00023046784973496196
22146,EASTER CRAFT IVY WREATH WITH CHICK,1,1.0,1,1.95,1.95,1,1,1.95,1.0,0.00023046784973496196
22147,FELTCRAFT BUTTERFLY HEARTS,6127,13.53,453,8314.55,18.35,436,287,19.07006880733945,14.052752293577981,0.06614427287393408
22148,EASTER CRAFT 4 CHICKS ,1819,11.02,165,3367.05,20.41,159,148,21.176415094339625,11.440251572327044,0.03410924176077437
22149,FELTCRAFT 6 FLOWER FRIENDS,5890,12.45,473,11566.39,24.45,461,337,25.089783080260304,12.776572668112799,0.07766766536068219
22150,3 STRIPEY MICE FELTCRAFT,2923,7.08,413,5478.05,13.26,402,288,13.626990049751244,7.2711442786069655,0.06637474072366904
22151,PLACE SETTING WHITE HEART,14877,50.09,297,5922.27,19.94,289,174,20.492283737024223,51.477508650519034,0.04010140585388338
22152,PLACE SETTING WHITE STAR,2351,23.99,98,967.55,9.87,93,70,10.403763440860214,25.27956989247312,0.01613274948144734
22153,ANGEL DECORATION STARS ON DRESS,2459,26.44,93,1012.62,10.89,86,61,11.774651162790697,28.593023255813954,0.01405853883383268
22154,ANGEL DECORATION 3 BUTTONS ,3532,29.93,118,1457.52,12.35,111,87,13.13081081081081,31.81981981981982,0.02005070292694169
22155,STAR DECORATION RUSTIC,2203,23.44,94,925.26,9.84,85,67,10.885411764705882,25.91764705882353,0.015441345932242452
22156,HEART DECORATION WITH PEARLS ,1875,11.79,159,1588.16,9.99,152,106,10.448421052631579,12.335526315789474,0.02442959207190597
22157,ANGEL DECORATION WITH LACE PADDED,212,19.27,11,180.2,16.38,11,11,16.38181818181818,19.272727272727273,0.002535146347084582
22158,3 HEARTS HANGING DECORATION RUSTIC,2895,10.72,270,8161.21,30.23,261,196,31.269003831417624,11.091954022988507,0.045171698548052544
22161,HEART DECORATION RUSTIC HANGING ,4143,23.67,175,857.33,4.9,153,118,5.603464052287582,27.07843137254902,0.027195206268725514
22162,HEART GARLAND RUSTIC PADDED,108,3.72,29,312.7,10.78,27,21,11.58148148148148,4.0,0.004839824844434202
22163,HEART STRING MEMO HOLDER HANGING,626,12.27,51,580.94,11.39,49,41,11.85591836734694,12.775510204081632,0.00944918183913344
22164,STRING OF STARS CARD HOLDER,71,5.92,12,209.45,17.45,12,11,17.454166666666666,5.916666666666667,0.002535146347084582
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",267,7.03,38,1490.65,39.23,38,27,39.227631578947374,7.026315789473684,0.006222631942843973
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,122,7.62,16,489.9,30.62,16,13,30.61875,7.625,0.0029960820465545056
22167, OVAL WALL MIRROR DIAMANTE ,122,2.03,60,1059.95,17.67,59,41,17.965254237288136,2.0677966101694913,0.00944918183913344
22168,ORGANISER WOOD ANTIQUE WHITE ,140,1.84,76,1171.3,15.41,76,69,15.411842105263156,1.8421052631578947,0.015902281631712378
22169,FAMILY ALBUM WHITE PICTURE FRAME,1075,3.75,287,8416.64,29.33,286,165,29.42881118881119,3.7587412587412588,0.038027195206268724
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1023,4.55,225,6378.15,28.35,225,142,28.34733333333333,4.546666666666667,0.0327264346623646
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1723,5.59,308,12294.38,39.92,304,172,40.44203947368421,5.667763157894737,0.03964047015441346
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2151,6.29,342,6273.29,18.34,337,210,18.615103857566766,6.382789317507418,0.04839824844434201
22174,PHOTO CUBE,2688,15.1,178,4032.56,22.65,169,104,23.86130177514793,15.905325443786982,0.023968656372436045
22175,PINK OWL SOFT TOY,841,5.96,141,2384.95,16.91,139,84,17.157913669064747,6.0503597122302155,0.019359299377736807
22176,BLUE OWL SOFT TOY,489,4.84,101,1423.35,14.09,98,62,14.523979591836733,4.989795918367347,0.014289006683567642
22178,VICTORIAN GLASS HANGING T-LIGHT,22433,27.19,825,28776.51,34.88,815,403,35.308601226993865,27.525153374233128,0.09287854344318967
22179,SET 10 LIGHTS NIGHT OWL,407,5.22,78,2593.65,33.25,77,53,33.683766233766235,5.285714285714286,0.012214796035952985
22179,SET 10 NIGHT OWL LIGHTS,389,3.74,104,2517.09,24.2,101,59,24.921683168316832,3.8514851485148514,0.013597603134362757
22180,RETROSPOT LAMP,303,2.3,132,2962.65,22.44,131,92,22.615648854961833,2.312977099236641,0.021203042175616502
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,577,12.54,46,477.97,10.39,46,40,10.390652173913043,12.543478260869565,0.00921871398939848
22182,CAKE STAND VICTORIAN FILIGREE SMALL,206,5.42,38,723.7,19.04,36,30,20.102777777777778,5.722222222222222,0.006914035492048859
22183,CAKE STAND VICTORIAN FILIGREE MED,74,4.35,17,466.95,27.47,17,16,27.46764705882353,4.352941176470588,0.0036874855957593914
22184,CAKE STAND VICTORIAN FILIGREE LARGE,8,2.0,4,68.0,17.0,4,3,17.0,2.0,0.0006914035492048859
22185,SLATE TILE NATURAL HANGING,1428,10.98,130,2029.7,15.61,126,111,16.108730158730157,11.333333333333334,0.02558193132058078
22186,RED STAR CARD HOLDER,801,6.73,119,1723.79,14.49,118,111,14.608389830508473,6.788135593220339,0.02558193132058078
22187,GREEN CHRISTMAS TREE CARD HOLDER,1183,8.05,147,2562.27,17.43,145,123,17.670827586206897,8.158620689655173,0.028347545517400322
22188,BLACK HEART CARD HOLDER,4844,29.01,167,12261.9,73.42,166,123,73.86686746987952,29.180722891566266,0.028347545517400322
22189,CREAM HEART CARD HOLDER,8195,17.85,459,22715.57,49.49,452,274,50.25568584070796,18.13053097345133,0.06314819082737957
22190,LOCAL CAFE MUG,566,10.88,52,785.13,15.1,52,38,15.098653846153846,10.884615384615385,0.008757778289928554
22191,IVORY DINER WALL CLOCK,1426,3.56,401,11587.2,28.9,391,239,29.634782608695655,3.6470588235294117,0.05508181608665591
22192,BLUE DINER WALL CLOCK,907,2.68,338,7528.93,22.27,338,179,22.274940828402368,2.6834319526627217,0.04125374510255819
22193,RED DINER WALL CLOCK,1352,3.23,419,11074.39,26.43,416,206,26.621129807692306,3.25,0.04747637704540217
22194,BLACK DINER WALL CLOCK,53,1.61,33,450.5,13.65,33,24,13.651515151515152,1.606060606060606,0.0055312283936390875
22195,LARGE HEART MEASURING SPOONS,1699,7.45,228,2841.87,12.46,220,148,12.917590909090908,7.722727272727273,0.03410924176077437
22196,SMALL HEART MEASURING SPOONS,2385,9.21,259,2013.73,7.78,247,146,8.152753036437247,9.65587044534413,0.03364830606130445
22197,POPCORN HOLDER,30931,47.08,657,23427.71,35.66,632,295,37.069161392405064,48.94145569620253,0.06798801567181378
22197,SMALL POPCORN HOLDER,18252,44.41,411,13798.72,33.57,403,228,34.239999999999995,45.29032258064516,0.05254666973957133
22198,LARGE POPCORN HOLDER ,873,16.47,53,1370.45,25.86,53,42,25.857547169811323,16.471698113207548,0.009679649688868404
22199,FRYING PAN RED POLKADOT ,1,1.0,1,4.25,4.25,1,1,4.25,1.0,0.00023046784973496196
22199,FRYING PAN RED RETROSPOT,383,3.91,98,1324.25,13.51,97,71,13.652061855670103,3.948453608247423,0.0163632173311823
22200,FRYING PAN PINK POLKADOT,326,4.23,77,1209.54,15.71,76,51,15.915,4.2894736842105265,0.01175386033648306
22201,FRYING PAN BLUE POLKADOT,108,2.7,40,366.0,9.15,40,29,9.15,2.7,0.006683567642313897
22202,MILK PAN PINK POLKADOT,39,2.29,17,146.25,8.6,17,16,8.602941176470589,2.2941176470588234,0.0036874855957593914
22203,MILK PAN RED RETROSPOT,310,3.41,91,996.13,10.95,91,75,10.946483516483516,3.4065934065934065,0.017285088730122147
22204,MILK PAN BLUE POLKADOT,96,3.1,31,302.5,9.76,30,23,10.083333333333334,3.2,0.005300760543904126
22207,FRYING PAN UNION FLAG,1200,10.53,114,4731.36,41.5,113,68,41.870442477876104,10.619469026548673,0.015671813781977413
22208,WOOD STAMP SET THANK YOU,1289,6.14,210,1234.1,5.88,199,148,6.201507537688442,6.477386934673367,0.03410924176077437
22209,WOOD STAMP SET HAPPY BIRTHDAY,825,6.55,126,802.82,6.37,121,100,6.634876033057852,6.818181818181818,0.023046784973496198
22210,WOOD STAMP SET BEST WISHES,914,6.09,150,822.57,5.48,142,117,5.79274647887324,6.436619718309859,0.02696473841899055
22211,WOOD STAMP SET FLOWERS,783,5.93,132,808.38,6.12,126,101,6.4157142857142855,6.214285714285714,0.02327725282323116
22212,FOUR HOOK  WHITE LOVEBIRDS,1422,5.39,264,2917.47,11.05,253,145,11.531501976284584,5.620553359683795,0.03341783821156949
22214,CANDLE PLATE LACE WHITE,114,5.43,21,246.7,11.75,21,18,11.747619047619047,5.428571428571429,0.004148421295229315
22215,CAKE STAND WHITE TWO TIER LACE,330,3.71,89,2254.5,25.33,89,71,25.331460674157302,3.707865168539326,0.0163632173311823
22216,T-LIGHT HOLDER WHITE LACE,327,16.35,20,182.31,9.12,20,17,9.1155,16.35,0.003917953445494353
22217,T-LIGHT HOLDER HANGING LACE,765,11.77,65,647.51,9.96,64,63,10.11734375,11.953125,0.014519474533302604
22218,CAKE STAND LACE WHITE,1,1.0,1,4.25,4.25,1,1,4.25,1.0,0.00023046784973496196
22219,LOVEBIRD HANGING DECORATION WHITE ,3372,10.41,324,2818.62,8.7,311,190,9.063086816720256,10.842443729903536,0.04378889144964278
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,214,2.85,75,1499.5,19.99,74,64,20.263513513513512,2.891891891891892,0.014749942383037565
22221,CAKE STAND LOVEBIRD 2 TIER PINK,124,2.82,44,964.4,21.92,44,37,21.918181818181818,2.8181818181818183,0.008527310440193593
22222,CAKE PLATE LOVEBIRD WHITE,824,5.53,149,2599.2,17.44,149,104,17.444295302013423,5.530201342281879,0.023968656372436045
22223,CAKE PLATE LOVEBIRD PINK,315,7.33,43,902.85,21.0,42,34,21.496428571428574,7.5,0.007835906890988707
22224,WHITE LOVEBIRD LANTERN,688,5.88,117,1973.6,16.87,115,89,17.161739130434782,5.982608695652174,0.020511638626411616
22227,HANGING HEART MIRROR DECORATION ,1969,10.82,182,1276.85,7.02,170,83,7.510882352941176,11.58235294117647,0.019128831528001843
22228,BUNNY WOODEN PAINTED WITH BIRD ,852,9.06,94,598.16,6.36,93,81,6.431827956989247,9.161290322580646,0.01866789582853192
22229,BUNNY WOODEN PAINTED WITH FLOWER ,495,7.73,64,334.27,5.22,62,54,5.391451612903226,7.983870967741935,0.012445263885687946
22230,JIGSAW TREE WITH WATERING CAN,926,14.03,66,356.46,5.4,63,50,5.658095238095238,14.698412698412698,0.011523392486748099
22231,JIGSAW TREE WITH BIRDHOUSE,869,7.83,111,823.17,7.42,106,93,7.765754716981132,8.19811320754717,0.021433510025351463
22232,JIGSAW TOADSTOOLS 3 PIECE,623,10.21,61,506.43,8.3,61,54,8.302131147540983,10.21311475409836,0.012445263885687946
22233,JIGSAW RABBIT AND BIRDHOUSE,541,6.68,81,515.29,6.36,77,70,6.692077922077922,7.025974025974026,0.01613274948144734
22236,CAKE STAND 3 TIER MAGIC GARDEN,308,3.5,88,3624.6,41.19,88,67,41.18863636363636,3.5,0.015441345932242452
22241,GARLAND WOODEN HAPPY EASTER,1788,10.52,170,2180.28,12.83,165,125,13.213818181818183,10.836363636363636,0.028808481216870248
22242,5 HOOK HANGER MAGIC TOADSTOOL,631,23.37,27,964.35,35.72,27,23,35.71666666666667,23.37037037037037,0.005300760543904126
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,3055,27.52,111,4596.75,41.41,108,71,42.5625,28.287037037037038,0.0163632173311823
22244,3 HOOK HANGER MAGIC GARDEN,1617,16.67,97,2915.55,30.06,94,66,31.01648936170213,17.20212765957447,0.015210878082507491
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1199,20.67,58,966.11,16.66,56,44,17.251964285714287,21.410714285714285,0.010140585388338327
22246,"GARLAND, MAGIC GARDEN 1.8M",12,12.0,1,23.4,23.4,1,1,23.4,12.0,0.00023046784973496196
22246,MAGIC GARDEN FELT GARLAND ,266,7.6,35,531.78,15.19,35,30,15.193714285714284,7.6,0.006914035492048859
22247,BUNNY DECORATION MAGIC GARDEN,485,7.95,61,408.09,6.69,56,54,7.2873214285714285,8.660714285714286,0.012445263885687946
22248,DECORATION  PINK CHICK MAGIC GARDEN,383,8.15,47,321.39,6.84,44,43,7.304318181818181,8.704545454545455,0.009910117538603365
22249,DECORATION WHITE CHICK MAGIC GARDEN,645,7.5,86,544.09,6.33,75,73,7.254533333333334,8.6,0.016824153030652225
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,449,7.61,59,377.49,6.4,57,57,6.622631578947368,7.87719298245614,0.013136667434892833
22251,BIRDHOUSE DECORATION MAGIC GARDEN,520,6.93,75,645.44,8.61,72,66,8.964444444444446,7.222222222222222,0.015210878082507491
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,650,9.15,71,770.32,10.85,67,48,11.497313432835822,9.701492537313433,0.011062456787278175
22254,FELT TOADSTOOL LARGE,594,14.49,41,706.02,17.22,41,33,17.22,14.487804878048781,0.0076054390412537455
22255,FELT TOADSTOOL  SMALL,542,12.32,44,460.7,10.47,44,33,10.470454545454546,12.318181818181818,0.0076054390412537455
22256,FELT FARM ANIMAL CHICKEN,262,6.72,39,327.5,8.4,33,32,9.924242424242424,7.9393939393939394,0.007374971191518783
22257,FELT FARM ANIMAL SHEEP,283,15.72,18,194.39,10.8,16,16,12.149375,17.6875,0.0036874855957593914
22258,FELT FARM ANIMAL RABBIT,722,20.06,36,543.94,15.11,36,35,15.109444444444446,20.055555555555557,0.00806637474072367
22259,FELT FARM ANIMAL HEN,384,22.59,17,240.96,14.17,16,16,15.06,24.0,0.0036874855957593914
22260,FELT EGG COSY BLUE RABBIT ,410,8.2,50,351.62,7.03,47,37,7.4812765957446805,8.72340425531915,0.008527310440193593
22261,FELT EGG COSY WHITE RABBIT ,520,6.58,79,447.46,5.66,70,61,6.392285714285714,7.428571428571429,0.01405853883383268
22262,FELT EGG COSY CHICKEN,924,9.53,97,788.52,8.13,90,62,8.761333333333333,10.266666666666667,0.014289006683567642
22263,FELT EGG COSY LADYBIRD ,256,12.19,21,125.68,5.98,18,14,6.982222222222223,14.222222222222221,0.0032265498962894676
22264,FELT FARM ANIMAL WHITE BUNNY ,1393,31.66,44,518.77,11.79,40,38,12.969249999999999,34.825,0.008757778289928554
22265,EASTER DECORATION NATURAL CHICK,514,9.35,55,334.1,6.07,48,42,6.960416666666667,10.708333333333334,0.009679649688868404
22266,EASTER DECORATION HANGING BUNNY,1861,21.64,86,563.35,6.55,78,69,7.222435897435898,23.858974358974358,0.015902281631712378
22267,EASTER DECORATION EGG BUNNY ,828,10.75,77,654.7,8.5,75,67,8.729333333333335,11.04,0.015441345932242452
22268,DECORATION SITTING BUNNY,1335,31.05,43,257.61,5.99,41,32,6.283170731707317,32.5609756097561,0.007374971191518783
22268,EASTER DECORATION SITTING BUNNY,503,8.67,58,408.83,7.05,54,44,7.570925925925926,9.314814814814815,0.010140585388338327
22269,EGG CUP NATURAL CHICKEN,841,9.45,89,521.73,5.86,87,62,5.996896551724138,9.666666666666666,0.014289006683567642
22270,HAPPY EASTER HANGING DECORATION,211,4.69,45,773.97,17.2,42,35,18.427857142857142,5.023809523809524,0.00806637474072367
22271,FELTCRAFT DOLL ROSIE,1653,6.29,263,4716.87,17.93,256,181,18.4252734375,6.45703125,0.041714680802028115
22272,FELTCRAFT DOLL MARIA,194,4.13,47,553.1,11.77,46,43,12.023913043478261,4.217391304347826,0.009910117538603365
22273,FELTCRAFT DOLL MOLLY,4469,14.9,300,11762.99,39.21,293,211,40.14672354948805,15.252559726962458,0.048628716294076973
22274,FELTCRAFT DOLL EMILY,1301,5.47,238,3732.15,15.68,231,168,16.156493506493508,5.632034632034632,0.038718598755473614
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,69,69.0,1,527.85,527.85,1,1,527.85,69.0,0.00023046784973496196
22276,WASH BAG VINTAGE ROSE PAISLEY,253,4.08,62,645.15,10.41,62,53,10.405645161290321,4.080645161290323,0.012214796035952985
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,355,5.63,63,728.62,11.57,63,54,11.565396825396826,5.634920634920635,0.012445263885687946
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,244,2.8,87,1207.8,13.88,82,59,14.729268292682926,2.975609756097561,0.013597603134362757
22279,POCKET BAG BLUE PAISLEY RED SPOT,480,9.41,51,578.41,11.34,46,43,12.574130434782608,10.434782608695652,0.009910117538603365
22280,POCKET BAG PINK PAISELY BROWN SPOT,177,5.53,32,224.88,7.03,30,26,7.4959999999999996,5.9,0.005992164093109011
22281,EASTER TREE YELLOW BIRDS,109,2.48,44,648.55,14.74,43,35,15.082558139534882,2.5348837209302326,0.00806637474072367
22282,12 EGG HOUSE PAINTED WOOD,111,1.73,64,1425.27,22.27,64,39,22.26984375,1.734375,0.008988246139663517
22283,6 EGG HOUSE PAINTED WOOD,258,2.19,118,2058.94,17.45,117,82,17.59777777777778,2.2051282051282053,0.01889836367826688
22284,HEN HOUSE DECORATION,901,8.66,104,1486.65,14.29,99,78,15.016666666666667,9.1010101010101,0.017976492279327034
22285,"DECORATION HEN ON NEST, HANGING",39,13.0,3,64.35,21.45,3,3,21.45,13.0,0.0006914035492048859
22285,HANGING HEN ON NEST DECORATION,795,8.74,91,1311.75,14.41,87,72,15.077586206896552,9.137931034482758,0.01659368518091726
22286,"DECORATION , WOBBLY RABBIT , METAL ",298,8.05,37,491.7,13.29,34,30,14.461764705882352,8.764705882352942,0.006914035492048859
22286,DECORATION WOBBLY RABBIT METAL ,753,16.73,45,375.57,8.35,45,35,8.346,16.733333333333334,0.00806637474072367
22287,"DECORATION , WOBBLY CHICKEN, METAL ",229,7.63,30,377.85,12.6,28,27,13.494642857142859,8.178571428571429,0.006222631942843973
22287,DECORATION WOBBLY CHICKEN,521,17.97,29,256.11,8.83,29,25,8.831379310344827,17.96551724137931,0.005761696243374049
22288,HANGING METAL RABBIT DECORATION,453,10.3,44,566.25,12.87,39,37,14.51923076923077,11.615384615384615,0.008527310440193593
22289,HANGING METAL CHICKEN DECORATION,126,5.73,22,157.5,7.16,19,19,8.289473684210526,6.631578947368421,0.004378889144964277
22291,HANGING CHICK CREAM DECORATION,1243,12.81,97,1802.35,18.58,90,72,20.02611111111111,13.811111111111112,0.01659368518091726
22292,HANGING CHICK  YELLOW DECORATION,1088,11.45,95,1520.0,16.0,88,76,17.272727272727273,12.363636363636363,0.01751555657985711
22293,HANGING CHICK GREEN DECORATION,821,9.22,89,1190.45,13.38,82,63,14.517682926829268,10.012195121951219,0.014519474533302604
22294,HEART FILIGREE DOVE  SMALL,5439,20.84,261,6671.07,25.56,246,162,27.118170731707316,22.109756097560975,0.03733579165706384
22295,HEART FILIGREE DOVE LARGE,2737,12.38,221,4420.17,20.0,212,155,20.84985849056604,12.910377358490566,0.03572251670891911
22296,HEART IVORY TRELLIS LARGE,3055,10.76,284,4988.83,17.57,270,189,18.47714814814815,11.314814814814815,0.04355842359990781
22297,HEART IVORY TRELLIS SMALL,3863,16.65,232,4715.03,20.32,221,157,21.33497737556561,17.479638009049772,0.03618345240838903
22299,PIG KEYRING WITH LIGHT & SOUND ,1316,31.33,42,1231.34,29.32,42,38,29.317619047619047,31.333333333333332,0.008757778289928554
22300,COFFEE MUG DOG + BALL DESIGN,1450,9.93,146,3047.34,20.87,143,100,21.310069930069933,10.13986013986014,0.023046784973496198
